#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EPHB3	FGFR2	9606.ENSP00000332118	9606.ENSP00000410294	0	0	0	0.614	0	0.395	0	0.274	0.451
EPHB3	RYK	9606.ENSP00000332118	9606.ENSP00000478721	0	0	0	0.626	0	0.345	0	0.754	0.527
EPHB3	EPHB4	9606.ENSP00000332118	9606.ENSP00000350896	0	0	0	0.959	0.062	0.389	0.300	0.771	0.577
EPHB3	EPHA5	9606.ENSP00000332118	9606.ENSP00000480763	0	0	0	0.953	0	0	0.600	0.627	0.611
EPHB3	EPHA3	9606.ENSP00000332118	9606.ENSP00000337451	0	0	0	0.955	0	0	0.600	0.704	0.612
EPHB3	EPHA7	9606.ENSP00000332118	9606.ENSP00000358309	0	0	0	0.952	0	0	0.600	0.687	0.612
EPHB3	EPHA6	9606.ENSP00000332118	9606.ENSP00000374323	0	0	0	0.948	0.055	0	0.600	0.569	0.617
EPHB3	EPHA10	9606.ENSP00000332118	9606.ENSP00000362139	0	0	0	0.915	0.062	0	0.600	0.530	0.625
EPHB3	PAK3	9606.ENSP00000332118	9606.ENSP00000353864	0	0	0	0.555	0	0.076	0.600	0.107	0.626
EPHB3	EPHA2	9606.ENSP00000332118	9606.ENSP00000351209	0	0	0	0.930	0.065	0.058	0.600	0.690	0.635
EPHB3	SRC	9606.ENSP00000332118	9606.ENSP00000362680	0	0	0	0.753	0.100	0.070	0.600	0.339	0.663
EPHB3	FYN	9606.ENSP00000332118	9606.ENSP00000346671	0	0	0	0.750	0.073	0.292	0.600	0.848	0.774
EPHB3	ABL1	9606.ENSP00000332118	9606.ENSP00000361423	0	0	0	0.617	0.062	0.057	0.800	0.232	0.822
EPHB3	ROCK1	9606.ENSP00000332118	9606.ENSP00000382697	0	0	0	0	0.064	0	0.900	0	0.902
EPHB4	EPHA8	9606.ENSP00000350896	9606.ENSP00000166244	0	0	0	0.925	0.051	0.398	0.600	0.670	0.763
EPHB4	PIK3CA	9606.ENSP00000350896	9606.ENSP00000263967	0	0	0	0	0.062	0.104	0.900	0.212	0.924
EPHB4	ERBB3	9606.ENSP00000350896	9606.ENSP00000267101	0	0	0	0.589	0.062	0.389	0	0.317	0.473
EPHB4	EGFR	9606.ENSP00000350896	9606.ENSP00000275493	0	0	0	0.608	0.091	0.377	0	0.629	0.552
EPHB4	EPHA1	9606.ENSP00000350896	9606.ENSP00000275815	0	0	0	0.895	0.063	0	0.600	0.879	0.645
EPHB4	PAK1	9606.ENSP00000350896	9606.ENSP00000278568	0	0	0	0.558	0	0.076	0.600	0.107	0.626
EPHB4	EPHA4	9606.ENSP00000350896	9606.ENSP00000281821	0	0	0	0.943	0	0.199	0.600	0.747	0.679
EPHB4	PIK3CB	9606.ENSP00000350896	9606.ENSP00000289153	0	0	0	0	0.062	0.104	0	0.355	0.411
EPHB4	PAK2	9606.ENSP00000350896	9606.ENSP00000314067	0	0	0	0.561	0	0.076	0.600	0.111	0.627
EPHB4	EPHB3	9606.ENSP00000350896	9606.ENSP00000332118	0	0	0	0.959	0.062	0.389	0.300	0.771	0.577
EPHB4	EPHA3	9606.ENSP00000350896	9606.ENSP00000337451	0	0	0	0.937	0	0.199	0.600	0.629	0.678
EPHB4	ERBB4	9606.ENSP00000350896	9606.ENSP00000342235	0	0	0	0.611	0.059	0.305	0	0.373	0.410
EPHB4	FYN	9606.ENSP00000350896	9606.ENSP00000346671	0	0	0	0.751	0.073	0.069	0.600	0.312	0.651
EPHB4	BMX	9606.ENSP00000350896	9606.ENSP00000350224	0	0	0	0.667	0.062	0.339	0	0.273	0.405
EPHB4	DDR2	9606.ENSP00000350896	9606.ENSP00000356899	0	0	0	0.613	0.062	0.344	0	0.221	0.405
EPHB4	EPHB2	9606.ENSP00000350896	9606.ENSP00000363763	0	0	0	0.956	0	0.199	0.300	0.561	0.429
EPHB4	EPHB1	9606.ENSP00000350896	9606.ENSP00000381097	0	0	0	0.955	0	0.199	0.300	0.902	0.438
EPHB4	DDR1	9606.ENSP00000350896	9606.ENSP00000427552	0	0	0	0.598	0.062	0.392	0	0.261	0.460
EPHB4	EPHA6	9606.ENSP00000350896	9606.ENSP00000374323	0	0	0	0.933	0.053	0	0.600	0.514	0.618
EPHB4	PAK3	9606.ENSP00000350896	9606.ENSP00000353864	0	0	0	0.555	0	0.076	0.600	0.107	0.626
EPHB4	EPHA10	9606.ENSP00000350896	9606.ENSP00000362139	0	0	0	0.895	0.062	0	0.600	0.562	0.631
EPHB4	EPHA2	9606.ENSP00000350896	9606.ENSP00000351209	0	0	0	0.919	0.126	0.058	0.600	0.749	0.663
EPHB4	SRC	9606.ENSP00000350896	9606.ENSP00000362680	0	0	0	0.757	0.073	0.069	0.600	0.508	0.669
EPHB4	EPHA5	9606.ENSP00000350896	9606.ENSP00000480763	0	0	0	0.936	0	0.199	0.600	0.513	0.676
EPHB4	EPHA7	9606.ENSP00000350896	9606.ENSP00000358309	0	0	0	0.939	0.049	0.262	0.600	0.593	0.705
EPHB4	ABL1	9606.ENSP00000350896	9606.ENSP00000361423	0	0	0	0.620	0.069	0.057	0.800	0.380	0.834
ERBB2	MAPK1	9606.ENSP00000269571	9606.ENSP00000215832	0	0	0	0.575	0	0.318	0	0.650	0.502
ERBB2	CSK	9606.ENSP00000269571	9606.ENSP00000220003	0	0	0	0.730	0	0.453	0	0.836	0.575
ERBB2	FLT3	9606.ENSP00000269571	9606.ENSP00000241453	0	0	0	0.580	0.054	0.277	0	0.605	0.463
ERBB2	RAF1	9606.ENSP00000269571	9606.ENSP00000251849	0	0	0	0.578	0	0.267	0	0.701	0.480
ERBB2	PDGFRA	9606.ENSP00000269571	9606.ENSP00000257290	0	0	0	0.561	0.062	0.477	0	0.656	0.633
ERBB2	CDK4	9606.ENSP00000269571	9606.ENSP00000257904	0	0	0	0.594	0.062	0.273	0	0.755	0.503
ERBB2	BLK	9606.ENSP00000269571	9606.ENSP00000259089	0	0	0	0.705	0	0.447	0	0.315	0.494
ERBB2	PDGFRB	9606.ENSP00000269571	9606.ENSP00000261799	0	0	0	0.561	0.063	0.553	0	0.666	0.688
ERBB2	FLT4	9606.ENSP00000269571	9606.ENSP00000261937	0	0	0	0.560	0.062	0.456	0	0.582	0.600
ERBB2	MAPK3	9606.ENSP00000269571	9606.ENSP00000263025	0	0	0	0.573	0	0.318	0	0.785	0.544
ERBB2	KDR	9606.ENSP00000269571	9606.ENSP00000263923	0	0	0	0.556	0.054	0.356	0	0.739	0.570
ERBB2	PIK3CA	9606.ENSP00000269571	9606.ENSP00000263967	0	0	0	0	0	0.120	0.900	0.875	0.988
ERBB2	TXK	9606.ENSP00000269571	9606.ENSP00000264316	0	0	0	0.703	0	0.485	0	0.281	0.523
ERBB2	PAPSS1	9606.ENSP00000269571	9606.ENSP00000265174	0	0	0	0	0	0	0	0.438	0.438
ERBB2	CHKA	9606.ENSP00000269571	9606.ENSP00000265689	0	0	0	0	0	0	0	0.474	0.474
ERBB2	PIK3C2A	9606.ENSP00000269571	9606.ENSP00000265970	0	0	0	0	0	0.327	0	0.294	0.505
ERBB2	ERBB3	9606.ENSP00000269571	9606.ENSP00000267101	0	0	0	0.897	0.117	0.915	0.900	0.991	0.992
ERBB2	IGF1R	9606.ENSP00000269571	9606.ENSP00000268035	0	0	0	0.565	0	0.534	0	0.990	0.734
ERBB2	MAPK7	9606.ENSP00000269571	9606.ENSP00000311005	0	0	0	0.544	0	0.213	0	0.556	0.405
ERBB2	NTRK3	9606.ENSP00000269571	9606.ENSP00000354207	0	0	0	0.585	0.091	0.246	0	0.468	0.418
ERBB2	PAK1	9606.ENSP00000269571	9606.ENSP00000278568	0	0	0	0.568	0.049	0.270	0	0.480	0.419
ERBB2	INSR	9606.ENSP00000269571	9606.ENSP00000303830	0	0	0	0.567	0.062	0.246	0	0.512	0.420
ERBB2	TGFBR2	9606.ENSP00000269571	9606.ENSP00000351905	0	0	0	0.553	0.062	0.266	0	0.457	0.421
ERBB2	ACVR1B	9606.ENSP00000269571	9606.ENSP00000442656	0	0	0	0	0.062	0.174	0	0.314	0.422
ERBB2	LATS2	9606.ENSP00000269571	9606.ENSP00000372035	0	0	0	0	0.062	0.142	0	0.339	0.422
ERBB2	PRKDC	9606.ENSP00000269571	9606.ENSP00000313420	0	0	0	0	0	0.120	0	0.372	0.424
ERBB2	TEC	9606.ENSP00000269571	9606.ENSP00000370912	0	0	0	0.664	0	0.409	0	0.137	0.429
ERBB2	EPHA1	9606.ENSP00000269571	9606.ENSP00000275815	0	0	0	0.610	0.083	0.246	0	0.550	0.429
ERBB2	MERTK	9606.ENSP00000269571	9606.ENSP00000295408	0	0	0	0.592	0	0.376	0	0.242	0.430
ERBB2	BRAF	9606.ENSP00000269571	9606.ENSP00000288602	0	0	0	0.566	0.062	0.194	0	0.661	0.432
ERBB2	STK11	9606.ENSP00000269571	9606.ENSP00000324856	0	0	0	0.558	0.064	0.189	0	0.664	0.435
ERBB2	CHEK2	9606.ENSP00000269571	9606.ENSP00000372023	0	0	0	0.551	0	0.261	0	0.564	0.442
ERBB2	BMX	9606.ENSP00000269571	9606.ENSP00000350224	0	0	0	0.635	0	0.363	0	0.372	0.443
ERBB2	MST1R	9606.ENSP00000269571	9606.ENSP00000296474	0	0	0	0.579	0.107	0.274	0	0.470	0.452
ERBB2	DDR1	9606.ENSP00000269571	9606.ENSP00000427552	0	0	0	0.572	0.098	0.309	0	0.394	0.453
ERBB2	NTRK2	9606.ENSP00000269571	9606.ENSP00000277120	0	0	0	0.588	0.091	0.276	0	0.545	0.462
ERBB2	TEK	9606.ENSP00000269571	9606.ENSP00000369375	0	0	0	0.576	0.054	0.348	0	0.463	0.477
ERBB2	AURKB	9606.ENSP00000269571	9606.ENSP00000313950	0	0	0	0	0.062	0	0	0.470	0.482
ERBB2	KIT	9606.ENSP00000269571	9606.ENSP00000288135	0	0	0	0.567	0.054	0.243	0	0.722	0.482
ERBB2	GSK3B	9606.ENSP00000269571	9606.ENSP00000324806	0	0	0	0	0	0.107	0	0.447	0.485
ERBB2	ITK	9606.ENSP00000269571	9606.ENSP00000398655	0	0	0	0.672	0	0.444	0	0.294	0.492
ERBB2	FGR	9606.ENSP00000269571	9606.ENSP00000363117	0	0	0	0.684	0	0.444	0	0.322	0.495
ERBB2	FER	9606.ENSP00000269571	9606.ENSP00000281092	0	0	0	0.606	0	0.464	0	0.192	0.497
ERBB2	PIK3CG	9606.ENSP00000269571	9606.ENSP00000352121	0	0	0	0	0	0.058	0	0.489	0.498
ERBB2	SYK	9606.ENSP00000269571	9606.ENSP00000364907	0	0	0	0.684	0	0.447	0	0.337	0.501
ERBB2	RET	9606.ENSP00000269571	9606.ENSP00000347942	0	0	0	0.593	0.063	0.277	0	0.762	0.510
ERBB2	AKT1	9606.ENSP00000269571	9606.ENSP00000451828	0	0	0	0.556	0.053	0.188	0	0.898	0.516
ERBB2	FGFR1	9606.ENSP00000269571	9606.ENSP00000393312	0	0	0	0.613	0.063	0.309	0	0.771	0.524
ERBB2	ROS1	9606.ENSP00000269571	9606.ENSP00000357494	0	0	0	0.574	0	0.307	0	0.767	0.530
ERBB2	NME1	9606.ENSP00000269571	9606.ENSP00000337060	0	0	0	0	0	0	0	0.535	0.535
ERBB2	PIK3C2B	9606.ENSP00000269571	9606.ENSP00000356155	0	0	0	0	0	0.327	0	0.338	0.535
ERBB2	FLT1	9606.ENSP00000269571	9606.ENSP00000282397	0	0	0	0.558	0.054	0.356	0	0.660	0.545
ERBB2	FGFR2	9606.ENSP00000269571	9606.ENSP00000410294	0	0	0	0.617	0.083	0.332	0	0.768	0.547
ERBB2	FGFR3	9606.ENSP00000269571	9606.ENSP00000339824	0	0	0	0.624	0.086	0.396	0	0.748	0.584
ERBB2	MET	9606.ENSP00000269571	9606.ENSP00000317272	0	0	0	0.579	0.092	0.345	0	0.814	0.590
ERBB2	FGFR4	9606.ENSP00000269571	9606.ENSP00000292408	0	0	0	0.621	0.109	0.469	0	0.609	0.618
ERBB2	NTRK1	9606.ENSP00000269571	9606.ENSP00000431418	0	0	0	0.602	0.091	0.377	0	0.911	0.623
ERBB2	ALK	9606.ENSP00000269571	9606.ENSP00000373700	0	0	0	0.565	0.049	0.415	0	0.826	0.626
ERBB2	EPHA2	9606.ENSP00000269571	9606.ENSP00000351209	0	0	0	0.624	0.097	0.422	0	0.955	0.651
ERBB2	ATM	9606.ENSP00000269571	9606.ENSP00000278616	0	0	0	0	0.063	0	0	0.674	0.682
ERBB2	ABL2	9606.ENSP00000269571	9606.ENSP00000427562	0	0	0	0.589	0	0.667	0	0.369	0.714
ERBB2	MTOR	9606.ENSP00000269571	9606.ENSP00000354558	0	0	0	0	0.049	0.058	0	0.710	0.717
ERBB2	PTK2B	9606.ENSP00000269571	9606.ENSP00000380638	0	0	0	0.610	0.064	0.674	0	0.534	0.746
ERBB2	ROCK2	9606.ENSP00000269571	9606.ENSP00000317985	0	0	0	0	0	0.107	0.650	0.257	0.747
ERBB2	ABL1	9606.ENSP00000269571	9606.ENSP00000361423	0	0	0	0.590	0	0.667	0	0.704	0.762
ERBB2	ROCK1	9606.ENSP00000269571	9606.ENSP00000382697	0	0	0	0	0	0.107	0.650	0.338	0.775
ERBB2	FYN	9606.ENSP00000269571	9606.ENSP00000346671	0	0	0	0.695	0	0.541	0.500	0.542	0.798
ERBB2	JAK3	9606.ENSP00000269571	9606.ENSP00000391676	0	0	0	0.581	0	0.107	0.800	0.520	0.852
ERBB2	PIK3CD	9606.ENSP00000269571	9606.ENSP00000366563	0	0	0	0	0	0.058	0.800	0.395	0.876
ERBB2	JAK1	9606.ENSP00000269571	9606.ENSP00000343204	0	0	0	0.567	0	0.302	0.800	0.482	0.883
ERBB2	PTK6	9606.ENSP00000269571	9606.ENSP00000442460	0	0	0	0.690	0	0.685	0.600	0.723	0.897
ERBB2	PRKACA	9606.ENSP00000269571	9606.ENSP00000309591	0	0	0	0.598	0	0	0.900	0.116	0.903
ERBB2	MATK	9606.ENSP00000269571	9606.ENSP00000378485	0	0	0	0.694	0	0.702	0.600	0.757	0.904
ERBB2	YES1	9606.ENSP00000269571	9606.ENSP00000462468	0	0	0	0.673	0.079	0.341	0.900	0.462	0.943
ERBB2	MAPK8	9606.ENSP00000269571	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.464	0.944
ERBB2	MAP2K1	9606.ENSP00000269571	9606.ENSP00000302486	0	0	0	0.610	0	0.285	0.900	0.767	0.947
ERBB2	JAK2	9606.ENSP00000269571	9606.ENSP00000371067	0	0	0	0.570	0	0.320	0.900	0.798	0.953
ERBB2	PIK3CB	9606.ENSP00000269571	9606.ENSP00000289153	0	0	0	0	0	0.120	0.900	0.638	0.965
ERBB2	PTK2	9606.ENSP00000269571	9606.ENSP00000341189	0	0	0	0.598	0.072	0.798	0.800	0.706	0.970
ERBB2	SRC	9606.ENSP00000269571	9606.ENSP00000362680	0	0	0	0.686	0.062	0.897	0.800	0.990	0.985
ERBB2	ERBB4	9606.ENSP00000269571	9606.ENSP00000342235	0	0	0	0.930	0.062	0.873	0.900	0.990	0.987
ERBB2	EGFR	9606.ENSP00000269571	9606.ENSP00000275493	0	0	0	0.941	0.077	0.982	0.900	0.990	0.998
ERBB3	EPHA8	9606.ENSP00000267101	9606.ENSP00000166244	0	0	0	0.578	0	0.395	0	0.264	0.454
ERBB3	MAPK1	9606.ENSP00000267101	9606.ENSP00000215832	0	0	0	0.568	0	0.318	0	0.563	0.478
ERBB3	CSK	9606.ENSP00000267101	9606.ENSP00000220003	0	0	0	0.702	0	0.667	0	0.308	0.695
ERBB3	MAPK14	9606.ENSP00000267101	9606.ENSP00000229795	0	0	0	0	0	0.213	0	0.345	0.462
ERBB3	CDK4	9606.ENSP00000267101	9606.ENSP00000257904	0	0	0	0	0	0	0	0.538	0.538
ERBB3	FLT4	9606.ENSP00000267101	9606.ENSP00000261937	0	0	0	0.552	0.062	0.395	0	0.504	0.536
ERBB3	MAPK3	9606.ENSP00000267101	9606.ENSP00000263025	0	0	0	0.565	0	0.318	0	0.731	0.531
ERBB3	AKT3	9606.ENSP00000267101	9606.ENSP00000263826	0	0	0	0	0	0.107	0	0.549	0.580
ERBB3	KDR	9606.ENSP00000267101	9606.ENSP00000263923	0	0	0	0.551	0.054	0.356	0	0.594	0.529
ERBB3	PIK3CA	9606.ENSP00000267101	9606.ENSP00000263967	0	0	0	0	0	0.635	0.900	0.769	0.990
ERBB3	TXK	9606.ENSP00000267101	9606.ENSP00000264316	0	0	0	0.683	0	0.527	0	0.170	0.547
ERBB3	MAP3K13	9606.ENSP00000267101	9606.ENSP00000265026	0	0	0	0.557	0	0.392	0	0.140	0.419
ERBB3	SYK	9606.ENSP00000267101	9606.ENSP00000364907	0	0	0	0.649	0	0.360	0	0.216	0.401
ERBB3	PIK3CG	9606.ENSP00000267101	9606.ENSP00000352121	0	0	0	0	0	0.058	0	0.394	0.404
ERBB3	FGFR4	9606.ENSP00000267101	9606.ENSP00000292408	0	0	0	0.599	0.116	0.182	0	0.556	0.408
ERBB3	TGFBR1	9606.ENSP00000267101	9606.ENSP00000364133	0	0	0	0	0.049	0.174	0	0.322	0.420
ERBB3	FGFR3	9606.ENSP00000267101	9606.ENSP00000339824	0	0	0	0.606	0.118	0.182	0	0.653	0.437
ERBB3	MERTK	9606.ENSP00000267101	9606.ENSP00000295408	0	0	0	0.582	0	0.395	0	0.234	0.445
ERBB3	BMX	9606.ENSP00000267101	9606.ENSP00000350224	0	0	0	0.628	0	0.392	0	0.290	0.450
ERBB3	ATM	9606.ENSP00000267101	9606.ENSP00000278616	0	0	0	0	0.063	0	0	0.443	0.455
ERBB3	ROS1	9606.ENSP00000267101	9606.ENSP00000357494	0	0	0	0.557	0	0.307	0	0.521	0.460
ERBB3	PTK2	9606.ENSP00000267101	9606.ENSP00000341189	0	0	0	0.576	0.075	0.304	0	0.490	0.463
ERBB3	ITK	9606.ENSP00000267101	9606.ENSP00000398655	0	0	0	0.638	0	0.444	0	0.148	0.466
ERBB3	EPHB4	9606.ENSP00000267101	9606.ENSP00000350896	0	0	0	0.589	0.062	0.389	0	0.317	0.473
ERBB3	HCK	9606.ENSP00000267101	9606.ENSP00000444986	0	0	0	0.674	0	0.444	0	0.215	0.477
ERBB3	TEC	9606.ENSP00000267101	9606.ENSP00000370912	0	0	0	0.639	0.060	0.447	0	0.142	0.478
ERBB3	MAPK7	9606.ENSP00000267101	9606.ENSP00000311005	0	0	0	0	0	0.213	0	0.364	0.478
ERBB3	FES	9606.ENSP00000267101	9606.ENSP00000331504	0	0	0	0.580	0	0.463	0	0.140	0.486
ERBB3	IGF1R	9606.ENSP00000267101	9606.ENSP00000268035	0	0	0	0.565	0	0.107	0	0.980	0.487
ERBB3	BTK	9606.ENSP00000267101	9606.ENSP00000483570	0	0	0	0.611	0	0.446	0	0.268	0.497
ERBB3	ABL2	9606.ENSP00000267101	9606.ENSP00000427562	0	0	0	0.577	0	0.455	0	0.264	0.509
ERBB3	FER	9606.ENSP00000267101	9606.ENSP00000281092	0	0	0	0.591	0	0.487	0	0.151	0.511
ERBB3	DDR1	9606.ENSP00000267101	9606.ENSP00000427552	0	0	0	0.567	0.095	0.397	0	0.391	0.521
ERBB3	MST1R	9606.ENSP00000267101	9606.ENSP00000296474	0	0	0	0.564	0.097	0.394	0	0.427	0.529
ERBB3	KIT	9606.ENSP00000267101	9606.ENSP00000288135	0	0	0	0.566	0.054	0.395	0	0.525	0.533
ERBB3	FLT1	9606.ENSP00000267101	9606.ENSP00000282397	0	0	0	0.551	0.054	0.395	0	0.514	0.535
ERBB3	MTOR	9606.ENSP00000267101	9606.ENSP00000354558	0	0	0	0	0	0.058	0	0.530	0.538
ERBB3	PIP5K1C	9606.ENSP00000267101	9606.ENSP00000466363	0	0	0	0	0	0	0	0.549	0.549
ERBB3	RET	9606.ENSP00000267101	9606.ENSP00000347942	0	0	0	0.574	0.063	0.391	0	0.595	0.551
ERBB3	ABL1	9606.ENSP00000267101	9606.ENSP00000361423	0	0	0	0.578	0	0.455	0	0.453	0.554
ERBB3	ROR1	9606.ENSP00000267101	9606.ENSP00000360120	0	0	0	0.577	0.064	0.502	0	0.243	0.557
ERBB3	ALK	9606.ENSP00000267101	9606.ENSP00000373700	0	0	0	0.549	0.062	0.391	0	0.636	0.571
ERBB3	AKT2	9606.ENSP00000267101	9606.ENSP00000375892	0	0	0	0	0	0.107	0	0.547	0.578
ERBB3	AXL	9606.ENSP00000267101	9606.ENSP00000301178	0	0	0	0.588	0	0.394	0	0.772	0.584
ERBB3	PTK2B	9606.ENSP00000267101	9606.ENSP00000380638	0	0	0	0.587	0.052	0.524	0	0.314	0.585
ERBB3	FGFR2	9606.ENSP00000267101	9606.ENSP00000410294	0	0	0	0.598	0.118	0.390	0	0.725	0.600
ERBB3	NTRK1	9606.ENSP00000267101	9606.ENSP00000431418	0	0	0	0.599	0.091	0.395	0	0.769	0.601
ERBB3	FGFR1	9606.ENSP00000267101	9606.ENSP00000393312	0	0	0	0.592	0.063	0.489	0	0.654	0.631
ERBB3	FYN	9606.ENSP00000267101	9606.ENSP00000346671	0	0	0	0.663	0	0.245	0.500	0.425	0.659
ERBB3	MATK	9606.ENSP00000267101	9606.ENSP00000378485	0	0	0	0.683	0	0.447	0.600	0.091	0.773
ERBB3	JAK1	9606.ENSP00000267101	9606.ENSP00000343204	0	0	0	0.565	0	0.107	0.800	0.376	0.842
ERBB3	PIK3CD	9606.ENSP00000267101	9606.ENSP00000366563	0	0	0	0	0	0.058	0.800	0.448	0.887
ERBB3	PTK6	9606.ENSP00000267101	9606.ENSP00000442460	0	0	0	0.676	0	0.675	0.600	0.683	0.894
ERBB3	SRC	9606.ENSP00000267101	9606.ENSP00000362680	0	0	0	0.653	0	0.459	0.800	0.882	0.921
ERBB3	PRKACA	9606.ENSP00000267101	9606.ENSP00000309591	0	0	0	0.578	0	0.270	0.900	0.067	0.924
ERBB3	MAPK8	9606.ENSP00000267101	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.292	0.926
ERBB3	MAP2K1	9606.ENSP00000267101	9606.ENSP00000302486	0	0	0	0.581	0	0.213	0.900	0.667	0.940
ERBB3	YES1	9606.ENSP00000267101	9606.ENSP00000462468	0	0	0	0.643	0	0.359	0.900	0.368	0.941
ERBB3	JAK2	9606.ENSP00000267101	9606.ENSP00000371067	0	0	0	0.568	0	0.302	0.900	0.505	0.942
ERBB3	MET	9606.ENSP00000267101	9606.ENSP00000317272	0	0	0	0.562	0.063	0.539	0.800	0.938	0.944
ERBB3	PIK3CB	9606.ENSP00000267101	9606.ENSP00000289153	0	0	0	0	0	0.144	0.900	0.563	0.959
ERBB3	ERBB4	9606.ENSP00000267101	9606.ENSP00000342235	0	0	0	0.931	0	0.735	0.900	0.990	0.974
ERBB3	AKT1	9606.ENSP00000267101	9606.ENSP00000451828	0	0	0	0	0	0.320	0.900	0.845	0.988
ERBB3	ERBB2	9606.ENSP00000267101	9606.ENSP00000269571	0	0	0	0.897	0.117	0.915	0.900	0.991	0.992
ERBB3	EGFR	9606.ENSP00000267101	9606.ENSP00000275493	0	0	0	0.913	0.062	0.972	0.900	0.991	0.997
ERBB4	EPHA8	9606.ENSP00000342235	9606.ENSP00000166244	0	0	0	0.601	0.069	0.314	0	0.283	0.401
ERBB4	MAPK1	9606.ENSP00000342235	9606.ENSP00000215832	0	0	0	0.583	0	0.318	0.900	0.521	0.943
ERBB4	KALRN	9606.ENSP00000342235	9606.ENSP00000240874	0	0	0	0	0.098	0.270	0	0.418	0.583
ERBB4	FLT4	9606.ENSP00000342235	9606.ENSP00000261937	0	0	0	0.554	0.055	0.356	0	0.504	0.502
ERBB4	MAPK3	9606.ENSP00000342235	9606.ENSP00000263025	0	0	0	0.572	0	0.318	0.900	0.667	0.948
ERBB4	KDR	9606.ENSP00000342235	9606.ENSP00000263923	0	0	0	0.555	0.054	0.356	0	0.632	0.538
ERBB4	PIK3CA	9606.ENSP00000342235	9606.ENSP00000263967	0	0	0	0	0	0.058	0.900	0.682	0.967
ERBB4	TXK	9606.ENSP00000342235	9606.ENSP00000264316	0	0	0	0.718	0	0.359	0	0.288	0.405
ERBB4	ERBB3	9606.ENSP00000342235	9606.ENSP00000267101	0	0	0	0.931	0	0.735	0.900	0.990	0.974
ERBB4	ERBB2	9606.ENSP00000342235	9606.ENSP00000269571	0	0	0	0.930	0.062	0.873	0.900	0.990	0.987
ERBB4	EGFR	9606.ENSP00000342235	9606.ENSP00000275493	0	0	0	0.946	0.062	0.757	0.900	0.990	0.976
ERBB4	NTRK2	9606.ENSP00000342235	9606.ENSP00000277120	0	0	0	0.597	0.263	0.359	0	0.717	0.648
ERBB4	ATM	9606.ENSP00000342235	9606.ENSP00000278616	0	0	0	0	0.063	0	0	0.532	0.542
ERBB4	FLT1	9606.ENSP00000342235	9606.ENSP00000282397	0	0	0	0.555	0.054	0.356	0	0.541	0.512
ERBB4	KIT	9606.ENSP00000342235	9606.ENSP00000288135	0	0	0	0.566	0.072	0.314	0	0.568	0.495
ERBB4	PIK3CB	9606.ENSP00000342235	9606.ENSP00000289153	0	0	0	0	0	0.058	0.900	0.290	0.927
ERBB4	MST1R	9606.ENSP00000342235	9606.ENSP00000296474	0	0	0	0.574	0.062	0.312	0	0.315	0.409
ERBB4	AXL	9606.ENSP00000342235	9606.ENSP00000301178	0	0	0	0.606	0	0.312	0	0.460	0.430
ERBB4	MAP2K1	9606.ENSP00000342235	9606.ENSP00000302486	0	0	0	0.594	0	0.213	0	0.649	0.415
ERBB4	PRKCB	9606.ENSP00000342235	9606.ENSP00000305355	0	0	0	0.553	0.049	0.057	0.900	0.173	0.908
ERBB4	CAMK2G	9606.ENSP00000342235	9606.ENSP00000319060	0	0	0	0.552	0.062	0	0.500	0.097	0.523
ERBB4	STK11	9606.ENSP00000342235	9606.ENSP00000324856	0	0	0	0	0.064	0	0	0.576	0.586
ERBB4	CAMK2D	9606.ENSP00000342235	9606.ENSP00000339740	0	0	0	0.557	0.062	0	0.500	0.085	0.521
ERBB4	FGFR3	9606.ENSP00000342235	9606.ENSP00000339824	0	0	0	0.622	0.092	0.182	0	0.695	0.425
ERBB4	DDR1	9606.ENSP00000342235	9606.ENSP00000427552	0	0	0	0.575	0.073	0.315	0	0.265	0.404
ERBB4	EPHB4	9606.ENSP00000342235	9606.ENSP00000350896	0	0	0	0.611	0.059	0.305	0	0.373	0.410
ERBB4	AKT1	9606.ENSP00000342235	9606.ENSP00000451828	0	0	0	0.560	0.062	0.107	0	0.780	0.423
ERBB4	LATS1	9606.ENSP00000342235	9606.ENSP00000437550	0	0	0	0	0	0	0	0.431	0.431
ERBB4	ROS1	9606.ENSP00000342235	9606.ENSP00000357494	0	0	0	0.570	0	0.307	0	0.521	0.456
ERBB4	FGFR1	9606.ENSP00000342235	9606.ENSP00000393312	0	0	0	0.611	0.063	0.248	0	0.694	0.459
ERBB4	MTOR	9606.ENSP00000342235	9606.ENSP00000354558	0	0	0	0	0	0.058	0	0.457	0.466
ERBB4	RET	9606.ENSP00000342235	9606.ENSP00000347942	0	0	0	0.589	0.063	0.307	0	0.658	0.502
ERBB4	ABL2	9606.ENSP00000342235	9606.ENSP00000427562	0	0	0	0.595	0	0.455	0	0.285	0.511
ERBB4	FGFR2	9606.ENSP00000342235	9606.ENSP00000410294	0	0	0	0.612	0.098	0.307	0	0.689	0.519
ERBB4	ALK	9606.ENSP00000342235	9606.ENSP00000373700	0	0	0	0.558	0.063	0.307	0	0.672	0.519
